"product_code" "station_number" "year" "month" "day" "min_temperature" "accum_days_min" "quality"
"820" "IDCJAC0011" 86338 2015 3 31 11.2 1 "Y"
"821" "IDCJAC0011" 86338 2015 4 1 13.3 1 "Y"
"822" "IDCJAC0011" 86338 2015 4 2 12.8 1 "Y"
"823" "IDCJAC0011" 86338 2015 4 3 8 1 "Y"
"824" "IDCJAC0011" 86338 2015 4 4 8.5 1 "Y"
"825" "IDCJAC0011" 86338 2015 4 5 10.2 1 "Y"
"826" "IDCJAC0011" 86338 2015 4 6 11.2 1 "Y"
"827" "IDCJAC0011" 86338 2015 4 7 12.4 1 "Y"
"828" "IDCJAC0011" 86338 2015 4 8 13.3 1 "Y"
"829" "IDCJAC0011" 86338 2015 4 9 8.7 1 "Y"
"830" "IDCJAC0011" 86338 2015 4 10 8.6 1 "Y"
"831" "IDCJAC0011" 86338 2015 4 11 11.6 1 "Y"
"832" "IDCJAC0011" 86338 2015 4 12 12.1 1 "Y"
"833" "IDCJAC0011" 86338 2015 4 13 7.3 1 "Y"
"834" "IDCJAC0011" 86338 2015 4 14 10.5 1 "Y"
"835" "IDCJAC0011" 86338 2015 4 15 13.9 1 "Y"
"836" "IDCJAC0011" 86338 2015 4 16 15.6 1 "Y"
"837" "IDCJAC0011" 86338 2015 4 17 10.1 1 "Y"
"838" "IDCJAC0011" 86338 2015 4 18 13.5 1 "Y"
"839" "IDCJAC0011" 86338 2015 4 19 9.7 1 "Y"
"840" "IDCJAC0011" 86338 2015 4 20 7 1 "Y"
"841" "IDCJAC0011" 86338 2015 4 21 6.5 1 "Y"
"842" "IDCJAC0011" 86338 2015 4 22 9.1 1 "Y"
"843" "IDCJAC0011" 86338 2015 4 23 12.2 1 "Y"
"844" "IDCJAC0011" 86338 2015 4 24 14.4 1 "Y"
"845" "IDCJAC0011" 86338 2015 4 25 11.6 1 "Y"
"846" "IDCJAC0011" 86338 2015 4 26 10.4 1 "Y"
"847" "IDCJAC0011" 86338 2015 4 27 10.5 1 "Y"
"848" "IDCJAC0011" 86338 2015 4 28 10.1 1 "Y"
"849" "IDCJAC0011" 86338 2015 4 29 7.4 1 "Y"
"850" "IDCJAC0011" 86338 2015 4 30 6.4 1 "Y"
"851" "IDCJAC0011" 86338 2015 5 1 7.9 1 "Y"
"852" "IDCJAC0011" 86338 2015 5 2 11.6 1 "Y"
"853" "IDCJAC0011" 86338 2015 5 3 9.7 1 "Y"
"854" "IDCJAC0011" 86338 2015 5 4 7.5 1 "Y"
"855" "IDCJAC0011" 86338 2015 5 5 9.2 1 "Y"
"856" "IDCJAC0011" 86338 2015 5 6 9.5 1 "Y"
"857" "IDCJAC0011" 86338 2015 5 7 10.3 1 "Y"
"858" "IDCJAC0011" 86338 2015 5 8 10.5 1 "Y"
"859" "IDCJAC0011" 86338 2015 5 9 12.8 1 "Y"
"860" "IDCJAC0011" 86338 2015 5 10 12.8 1 "Y"
"861" "IDCJAC0011" 86338 2015 5 11 12.4 1 "Y"
"862" "IDCJAC0011" 86338 2015 5 12 12.8 1 "Y"
"863" "IDCJAC0011" 86338 2015 5 13 6.3 1 "Y"
"864" "IDCJAC0011" 86338 2015 5 14 7.3 1 "Y"
"865" "IDCJAC0011" 86338 2015 5 15 11.5 1 "Y"
"866" "IDCJAC0011" 86338 2015 5 16 11.3 1 "Y"
"867" "IDCJAC0011" 86338 2015 5 17 7.4 1 "Y"
"868" "IDCJAC0011" 86338 2015 5 18 7.2 1 "Y"
"869" "IDCJAC0011" 86338 2015 5 19 9.9 1 "Y"
"870" "IDCJAC0011" 86338 2015 5 20 13.6 1 "Y"
"871" "IDCJAC0011" 86338 2015 5 21 10.3 1 "Y"
"872" "IDCJAC0011" 86338 2015 5 22 9.1 1 "Y"
"873" "IDCJAC0011" 86338 2015 5 23 10.4 1 "Y"
"874" "IDCJAC0011" 86338 2015 5 24 6 1 "Y"
"875" "IDCJAC0011" 86338 2015 5 25 7.4 1 "Y"
"876" "IDCJAC0011" 86338 2015 5 26 5.4 1 "Y"
"877" "IDCJAC0011" 86338 2015 5 27 7.9 1 "Y"
"878" "IDCJAC0011" 86338 2015 5 28 13.1 1 "Y"
"879" "IDCJAC0011" 86338 2015 5 29 9.5 1 "Y"
"880" "IDCJAC0011" 86338 2015 5 30 11 1 "Y"
"881" "IDCJAC0011" 86338 2015 5 31 12.3 1 "Y"
"882" "IDCJAC0011" 86338 2015 6 1 5.2 1 "Y"
"883" "IDCJAC0011" 86338 2015 6 2 7.1 1 "Y"
"884" "IDCJAC0011" 86338 2015 6 3 8.1 1 "Y"
"885" "IDCJAC0011" 86338 2015 6 4 4.4 1 "Y"
"886" "IDCJAC0011" 86338 2015 6 5 7 1 "Y"
"887" "IDCJAC0011" 86338 2015 6 6 9.2 1 "Y"
"888" "IDCJAC0011" 86338 2015 6 7 11.2 1 "Y"
"889" "IDCJAC0011" 86338 2015 6 8 11.1 1 "Y"
"890" "IDCJAC0011" 86338 2015 6 9 10.3 1 "Y"
"891" "IDCJAC0011" 86338 2015 6 10 7.5 1 "Y"
"892" "IDCJAC0011" 86338 2015 6 11 5.7 1 "Y"
"893" "IDCJAC0011" 86338 2015 6 12 5.2 1 "Y"
"894" "IDCJAC0011" 86338 2015 6 13 6 1 "Y"
"895" "IDCJAC0011" 86338 2015 6 14 5.8 1 "Y"
"896" "IDCJAC0011" 86338 2015 6 15 7.1 1 "Y"
"897" "IDCJAC0011" 86338 2015 6 16 9.5 1 "Y"
"898" "IDCJAC0011" 86338 2015 6 17 11.7 1 "Y"
"899" "IDCJAC0011" 86338 2015 6 18 10.7 1 "Y"
"900" "IDCJAC0011" 86338 2015 6 19 7 1 "Y"
"901" "IDCJAC0011" 86338 2015 6 20 4.1 1 "Y"
"902" "IDCJAC0011" 86338 2015 6 21 2.2 1 "Y"
"903" "IDCJAC0011" 86338 2015 6 22 3.6 1 "Y"
"904" "IDCJAC0011" 86338 2015 6 23 9.6 1 "Y"
"905" "IDCJAC0011" 86338 2015 6 24 12.2 1 "Y"
"906" "IDCJAC0011" 86338 2015 6 25 9.6 1 "Y"
"907" "IDCJAC0011" 86338 2015 6 26 10.5 1 "Y"
"908" "IDCJAC0011" 86338 2015 6 27 8 1 "Y"
"909" "IDCJAC0011" 86338 2015 6 28 9.6 1 "Y"
"910" "IDCJAC0011" 86338 2015 6 29 6.9 1 "Y"
"911" "IDCJAC0011" 86338 2015 6 30 5 1 "Y"
"912" "IDCJAC0011" 86338 2015 7 1 7.4 1 "Y"
"913" "IDCJAC0011" 86338 2015 7 2 10.3 1 "Y"
"914" "IDCJAC0011" 86338 2015 7 3 5.9 1 "Y"
"915" "IDCJAC0011" 86338 2015 7 4 7.3 1 "Y"
"916" "IDCJAC0011" 86338 2015 7 5 8.2 1 "Y"
"917" "IDCJAC0011" 86338 2015 7 6 7.5 1 "Y"
"918" "IDCJAC0011" 86338 2015 7 7 7.4 1 "Y"
"919" "IDCJAC0011" 86338 2015 7 8 4.9 1 "Y"
"920" "IDCJAC0011" 86338 2015 7 9 6.5 1 "Y"
"921" "IDCJAC0011" 86338 2015 7 10 7.6 1 "Y"
"922" "IDCJAC0011" 86338 2015 7 11 10.9 1 "Y"
"923" "IDCJAC0011" 86338 2015 7 12 3.4 1 "Y"
"924" "IDCJAC0011" 86338 2015 7 13 6.1 1 "Y"
"925" "IDCJAC0011" 86338 2015 7 14 8.1 1 "Y"
"926" "IDCJAC0011" 86338 2015 7 15 5.8 1 "Y"
"927" "IDCJAC0011" 86338 2015 7 16 6.6 1 "Y"
"928" "IDCJAC0011" 86338 2015 7 17 7.3 1 "Y"
"929" "IDCJAC0011" 86338 2015 7 18 6.1 1 "Y"
"930" "IDCJAC0011" 86338 2015 7 19 0.6 1 "Y"
"931" "IDCJAC0011" 86338 2015 7 20 1.8 1 "Y"
"932" "IDCJAC0011" 86338 2015 7 21 4.2 1 "Y"
"933" "IDCJAC0011" 86338 2015 7 22 11.4 1 "Y"
"934" "IDCJAC0011" 86338 2015 7 23 5.1 1 "Y"
"935" "IDCJAC0011" 86338 2015 7 24 7.6 1 "Y"
"936" "IDCJAC0011" 86338 2015 7 25 9.4 1 "Y"
"937" "IDCJAC0011" 86338 2015 7 26 8.1 1 "Y"
"938" "IDCJAC0011" 86338 2015 7 27 6.2 1 "Y"
"939" "IDCJAC0011" 86338 2015 7 28 7.9 1 "Y"
"940" "IDCJAC0011" 86338 2015 7 29 8.4 1 "Y"
"941" "IDCJAC0011" 86338 2015 7 30 8.6 1 "Y"
"942" "IDCJAC0011" 86338 2015 7 31 4.1 1 "Y"
"943" "IDCJAC0011" 86338 2015 8 1 6.5 1 "Y"
"944" "IDCJAC0011" 86338 2015 8 2 7.8 1 "Y"
"945" "IDCJAC0011" 86338 2015 8 3 7.3 1 "Y"
"946" "IDCJAC0011" 86338 2015 8 4 3.5 1 "Y"
"947" "IDCJAC0011" 86338 2015 8 5 6.6 1 "Y"
"948" "IDCJAC0011" 86338 2015 8 6 7.1 1 "Y"
"949" "IDCJAC0011" 86338 2015 8 7 9 1 "Y"
"950" "IDCJAC0011" 86338 2015 8 8 8.8 1 "Y"
"951" "IDCJAC0011" 86338 2015 8 9 7.7 1 "Y"
"952" "IDCJAC0011" 86338 2015 8 10 8.3 1 "Y"
"953" "IDCJAC0011" 86338 2015 8 11 7.8 1 "Y"
"954" "IDCJAC0011" 86338 2015 8 12 9.3 1 "Y"
"955" "IDCJAC0011" 86338 2015 8 13 8.4 1 "Y"
"956" "IDCJAC0011" 86338 2015 8 14 10.4 1 "Y"
"957" "IDCJAC0011" 86338 2015 8 15 10 1 "Y"
"958" "IDCJAC0011" 86338 2015 8 16 4.7 1 "Y"
"959" "IDCJAC0011" 86338 2015 8 17 6.8 1 "Y"
"960" "IDCJAC0011" 86338 2015 8 18 6.1 1 "Y"
"961" "IDCJAC0011" 86338 2015 8 19 5.5 1 "Y"
"962" "IDCJAC0011" 86338 2015 8 20 6.1 1 "Y"
"963" "IDCJAC0011" 86338 2015 8 21 10.9 1 "Y"
"964" "IDCJAC0011" 86338 2015 8 22 11.8 1 "Y"
"965" "IDCJAC0011" 86338 2015 8 23 7.9 1 "Y"
"966" "IDCJAC0011" 86338 2015 8 24 8.5 1 "Y"
"967" "IDCJAC0011" 86338 2015 8 25 9.5 1 "Y"
"968" "IDCJAC0011" 86338 2015 8 26 9.2 1 "Y"
"969" "IDCJAC0011" 86338 2015 8 27 9.8 1 "Y"
"970" "IDCJAC0011" 86338 2015 8 28 8.1 1 "Y"
"971" "IDCJAC0011" 86338 2015 8 29 6.3 1 "Y"
"972" "IDCJAC0011" 86338 2015 8 30 7.9 1 "Y"
"973" "IDCJAC0011" 86338 2015 8 31 8.1 1 "Y"
"974" "IDCJAC0011" 86338 2015 9 1 5.1 1 "Y"
"975" "IDCJAC0011" 86338 2015 9 2 8 1 "Y"
"976" "IDCJAC0011" 86338 2015 9 3 10.6 1 "Y"
"977" "IDCJAC0011" 86338 2015 9 4 8.7 1 "Y"
"978" "IDCJAC0011" 86338 2015 9 5 10.2 1 "Y"
"979" "IDCJAC0011" 86338 2015 9 6 5.8 1 "Y"
"980" "IDCJAC0011" 86338 2015 9 7 8.9 1 "Y"
"981" "IDCJAC0011" 86338 2015 9 8 8.8 1 "Y"
"982" "IDCJAC0011" 86338 2015 9 9 10 1 "Y"
"983" "IDCJAC0011" 86338 2015 9 10 10 1 "Y"
"984" "IDCJAC0011" 86338 2015 9 11 5.1 1 "Y"
"985" "IDCJAC0011" 86338 2015 9 12 12.2 1 "Y"
"986" "IDCJAC0011" 86338 2015 9 13 13.2 1 "Y"
"987" "IDCJAC0011" 86338 2015 9 14 15.4 1 "Y"
"988" "IDCJAC0011" 86338 2015 9 15 10.8 1 "Y"
"989" "IDCJAC0011" 86338 2015 9 16 8.9 1 "Y"
"990" "IDCJAC0011" 86338 2015 9 17 9 1 "Y"
"991" "IDCJAC0011" 86338 2015 9 18 10.5 1 "Y"
"992" "IDCJAC0011" 86338 2015 9 19 6.5 1 "Y"
"993" "IDCJAC0011" 86338 2015 9 20 8.5 1 "Y"
"994" "IDCJAC0011" 86338 2015 9 21 14 1 "Y"
"995" "IDCJAC0011" 86338 2015 9 22 7.6 1 "Y"
"996" "IDCJAC0011" 86338 2015 9 23 8.5 1 "Y"
"997" "IDCJAC0011" 86338 2015 9 24 5.1 1 "Y"
"998" "IDCJAC0011" 86338 2015 9 25 5.8 1 "Y"
"999" "IDCJAC0011" 86338 2015 9 26 6.6 1 "Y"
"1000" "IDCJAC0011" 86338 2015 9 27 9.8 1 "Y"
"1001" "IDCJAC0011" 86338 2015 9 28 8.3 1 "Y"
"1002" "IDCJAC0011" 86338 2015 9 29 9 1 "Y"
"1003" "IDCJAC0011" 86338 2015 9 30 11.5 1 "Y"
"1004" "IDCJAC0011" 86338 2015 10 1 6 1 "Y"
"1005" "IDCJAC0011" 86338 2015 10 2 9.9 1 "Y"
"1006" "IDCJAC0011" 86338 2015 10 3 16.3 1 "Y"
"1007" "IDCJAC0011" 86338 2015 10 4 13.9 1 "Y"
"1008" "IDCJAC0011" 86338 2015 10 5 12.7 1 "Y"
"1009" "IDCJAC0011" 86338 2015 10 6 15.5 1 "Y"
"1010" "IDCJAC0011" 86338 2015 10 7 11.8 1 "Y"
"1011" "IDCJAC0011" 86338 2015 10 8 7.6 1 "Y"
"1012" "IDCJAC0011" 86338 2015 10 9 10.9 1 "Y"
"1013" "IDCJAC0011" 86338 2015 10 10 17.5 1 "Y"
"1014" "IDCJAC0011" 86338 2015 10 11 16.9 1 "Y"
"1015" "IDCJAC0011" 86338 2015 10 12 11.3 1 "Y"
"1016" "IDCJAC0011" 86338 2015 10 13 7.9 1 "Y"
"1017" "IDCJAC0011" 86338 2015 10 14 11.2 1 "Y"
"1018" "IDCJAC0011" 86338 2015 10 15 14.4 1 "Y"
"1019" "IDCJAC0011" 86338 2015 10 16 17 1 "Y"
"1020" "IDCJAC0011" 86338 2015 10 17 11.5 1 "Y"
"1021" "IDCJAC0011" 86338 2015 10 18 12.6 1 "Y"
"1022" "IDCJAC0011" 86338 2015 10 19 8.3 1 "Y"
"1023" "IDCJAC0011" 86338 2015 10 20 12.9 1 "Y"
"1024" "IDCJAC0011" 86338 2015 10 21 17.6 1 "Y"
"1025" "IDCJAC0011" 86338 2015 10 22 11.4 1 "Y"
"1026" "IDCJAC0011" 86338 2015 10 23 11.8 1 "Y"
"1027" "IDCJAC0011" 86338 2015 10 24 9.2 1 "Y"
"1028" "IDCJAC0011" 86338 2015 10 25 10.2 1 "Y"
"1029" "IDCJAC0011" 86338 2015 10 26 14 1 "Y"
"1030" "IDCJAC0011" 86338 2015 10 27 10.4 1 "Y"
"1031" "IDCJAC0011" 86338 2015 10 28 10.1 1 "Y"
"1032" "IDCJAC0011" 86338 2015 10 29 13.7 1 "Y"
"1033" "IDCJAC0011" 86338 2015 10 30 12.6 1 "Y"
"1034" "IDCJAC0011" 86338 2015 10 31 15.7 1 "Y"
"1035" "IDCJAC0011" 86338 2015 11 1 16.4 1 "Y"
"1036" "IDCJAC0011" 86338 2015 11 2 14.5 1 "Y"
"1037" "IDCJAC0011" 86338 2015 11 3 8 1 "Y"
"1038" "IDCJAC0011" 86338 2015 11 4 10.9 1 "Y"
"1039" "IDCJAC0011" 86338 2015 11 5 16.2 1 "Y"
"1040" "IDCJAC0011" 86338 2015 11 6 16.6 1 "Y"
"1041" "IDCJAC0011" 86338 2015 11 7 11.9 1 "Y"
"1042" "IDCJAC0011" 86338 2015 11 8 8.5 1 "Y"
"1043" "IDCJAC0011" 86338 2015 11 9 13.6 1 "Y"
"1044" "IDCJAC0011" 86338 2015 11 10 15.2 1 "Y"
"1045" "IDCJAC0011" 86338 2015 11 11 11.5 1 "Y"
"1046" "IDCJAC0011" 86338 2015 11 12 13.7 1 "Y"
"1047" "IDCJAC0011" 86338 2015 11 13 13.5 1 "Y"
"1048" "IDCJAC0011" 86338 2015 11 14 12.1 1 "Y"
"1049" "IDCJAC0011" 86338 2015 11 15 13 1 "Y"
"1050" "IDCJAC0011" 86338 2015 11 16 11.4 1 "Y"
"1051" "IDCJAC0011" 86338 2015 11 17 15.7 1 "Y"
"1052" "IDCJAC0011" 86338 2015 11 18 14.7 1 "Y"
"1053" "IDCJAC0011" 86338 2015 11 19 15.6 1 "Y"
"1054" "IDCJAC0011" 86338 2015 11 20 15.4 1 "Y"
"1055" "IDCJAC0011" 86338 2015 11 21 12.2 1 "Y"
"1056" "IDCJAC0011" 86338 2015 11 22 13.5 1 "Y"
"1057" "IDCJAC0011" 86338 2015 11 23 13.8 1 "Y"
"1058" "IDCJAC0011" 86338 2015 11 24 13.6 1 "Y"
"1059" "IDCJAC0011" 86338 2015 11 25 13.5 1 "Y"
"1060" "IDCJAC0011" 86338 2015 11 26 10.8 1 "Y"
"1061" "IDCJAC0011" 86338 2015 11 27 9 1 "Y"
"1062" "IDCJAC0011" 86338 2015 11 28 12 1 "Y"
"1063" "IDCJAC0011" 86338 2015 11 29 12.6 1 "Y"
"1064" "IDCJAC0011" 86338 2015 11 30 10 1 "Y"
"1065" "IDCJAC0011" 86338 2015 12 1 14.5 1 "Y"
"1066" "IDCJAC0011" 86338 2015 12 2 9.2 1 "Y"
"1067" "IDCJAC0011" 86338 2015 12 3 12.2 1 "Y"
"1068" "IDCJAC0011" 86338 2015 12 4 11.3 1 "Y"
"1069" "IDCJAC0011" 86338 2015 12 5 15.5 1 "Y"
"1070" "IDCJAC0011" 86338 2015 12 6 15.3 1 "Y"
"1071" "IDCJAC0011" 86338 2015 12 7 18.1 1 "Y"
"1072" "IDCJAC0011" 86338 2015 12 8 20.3 1 "Y"
"1073" "IDCJAC0011" 86338 2015 12 9 15.4 1 "Y"
"1074" "IDCJAC0011" 86338 2015 12 10 13.1 1 "Y"
"1075" "IDCJAC0011" 86338 2015 12 11 14.2 1 "Y"
"1076" "IDCJAC0011" 86338 2015 12 12 10.1 1 "Y"
"1077" "IDCJAC0011" 86338 2015 12 13 10.3 1 "Y"
"1078" "IDCJAC0011" 86338 2015 12 14 11.9 1 "Y"
"1079" "IDCJAC0011" 86338 2015 12 15 14.4 1 "Y"
"1080" "IDCJAC0011" 86338 2015 12 16 15.6 1 "Y"
"1081" "IDCJAC0011" 86338 2015 12 17 16.9 1 "Y"
"1082" "IDCJAC0011" 86338 2015 12 18 19.4 1 "Y"
"1083" "IDCJAC0011" 86338 2015 12 19 19.2 1 "Y"
"1084" "IDCJAC0011" 86338 2015 12 20 25.9 1 "Y"
"1085" "IDCJAC0011" 86338 2015 12 21 15 1 "Y"
"1086" "IDCJAC0011" 86338 2015 12 22 12 1 "Y"
"1087" "IDCJAC0011" 86338 2015 12 23 15.1 1 "Y"
"1088" "IDCJAC0011" 86338 2015 12 24 16.7 1 "Y"
"1089" "IDCJAC0011" 86338 2015 12 25 21.7 1 "Y"
"1090" "IDCJAC0011" 86338 2015 12 26 12.7 1 "Y"
"1091" "IDCJAC0011" 86338 2015 12 27 11.9 1 "Y"
"1092" "IDCJAC0011" 86338 2015 12 28 12.8 1 "Y"
"1093" "IDCJAC0011" 86338 2015 12 29 12.4 1 "Y"
"1094" "IDCJAC0011" 86338 2015 12 30 13.9 1 "Y"
"1095" "IDCJAC0011" 86338 2015 12 31 19.7 1 "Y"
"1096" "IDCJAC0011" 86338 2016 1 1 19.8 1 "Y"
"1097" "IDCJAC0011" 86338 2016 1 2 17.1 1 "Y"
"1098" "IDCJAC0011" 86338 2016 1 3 17.5 1 "Y"
"1099" "IDCJAC0011" 86338 2016 1 4 16.3 1 "Y"
"1100" "IDCJAC0011" 86338 2016 1 5 17.1 1 "Y"
"1101" "IDCJAC0011" 86338 2016 1 6 17.3 1 "Y"
"1102" "IDCJAC0011" 86338 2016 1 7 16.3 1 "Y"
"1103" "IDCJAC0011" 86338 2016 1 8 16.2 1 "Y"
"1104" "IDCJAC0011" 86338 2016 1 9 16.8 1 "Y"
"1105" "IDCJAC0011" 86338 2016 1 10 15.7 1 "Y"
"1106" "IDCJAC0011" 86338 2016 1 11 17.2 1 "Y"
"1107" "IDCJAC0011" 86338 2016 1 12 17.1 1 "Y"
"1108" "IDCJAC0011" 86338 2016 1 13 16.8 1 "Y"
"1109" "IDCJAC0011" 86338 2016 1 14 16.1 1 "Y"
"1110" "IDCJAC0011" 86338 2016 1 15 13.6 1 "Y"
"1111" "IDCJAC0011" 86338 2016 1 16 11.9 1 "Y"
"1112" "IDCJAC0011" 86338 2016 1 17 14.9 1 "Y"
"1113" "IDCJAC0011" 86338 2016 1 18 18.6 1 "Y"
"1114" "IDCJAC0011" 86338 2016 1 19 17.9 1 "Y"
"1115" "IDCJAC0011" 86338 2016 1 20 19.3 1 "Y"
"1116" "IDCJAC0011" 86338 2016 1 21 19 1 "Y"
"1117" "IDCJAC0011" 86338 2016 1 22 17.5 1 "Y"
"1118" "IDCJAC0011" 86338 2016 1 23 17.3 1 "Y"
"1119" "IDCJAC0011" 86338 2016 1 24 16.2 1 "Y"
"1120" "IDCJAC0011" 86338 2016 1 25 16.7 1 "Y"
"1121" "IDCJAC0011" 86338 2016 1 26 16.5 1 "Y"
"1122" "IDCJAC0011" 86338 2016 1 27 19.3 1 "Y"
"1123" "IDCJAC0011" 86338 2016 1 28 20.3 1 "Y"
"1124" "IDCJAC0011" 86338 2016 1 29 14.4 1 "Y"
"1125" "IDCJAC0011" 86338 2016 1 30 12.3 1 "Y"
"1126" "IDCJAC0011" 86338 2016 1 31 13.9 1 "Y"
"1127" "IDCJAC0011" 86338 2016 2 1 12.5 1 "Y"
"1128" "IDCJAC0011" 86338 2016 2 2 15.4 1 "Y"
"1129" "IDCJAC0011" 86338 2016 2 3 18.1 1 "Y"
"1130" "IDCJAC0011" 86338 2016 2 4 17.3 1 "Y"
"1131" "IDCJAC0011" 86338 2016 2 5 15.3 1 "Y"
"1132" "IDCJAC0011" 86338 2016 2 6 16.5 1 "Y"
"1133" "IDCJAC0011" 86338 2016 2 7 19.1 1 "Y"
"1134" "IDCJAC0011" 86338 2016 2 8 19.2 1 "Y"
"1135" "IDCJAC0011" 86338 2016 2 9 17.4 1 "Y"
"1136" "IDCJAC0011" 86338 2016 2 10 17.4 1 "Y"
"1137" "IDCJAC0011" 86338 2016 2 11 18 1 "Y"
"1138" "IDCJAC0011" 86338 2016 2 12 16.7 1 "Y"
"1139" "IDCJAC0011" 86338 2016 2 13 17.7 1 "Y"
"1140" "IDCJAC0011" 86338 2016 2 14 16.4 1 "Y"
"1141" "IDCJAC0011" 86338 2016 2 15 14 1 "Y"
"1142" "IDCJAC0011" 86338 2016 2 16 13.7 1 "Y"
"1143" "IDCJAC0011" 86338 2016 2 17 12.7 1 "Y"
"1144" "IDCJAC0011" 86338 2016 2 18 15.5 1 "Y"
"1145" "IDCJAC0011" 86338 2016 2 19 15.8 1 "Y"
"1146" "IDCJAC0011" 86338 2016 2 20 15.8 1 "Y"
"1147" "IDCJAC0011" 86338 2016 2 21 12.6 1 "Y"
"1148" "IDCJAC0011" 86338 2016 2 22 15.6 1 "Y"
"1149" "IDCJAC0011" 86338 2016 2 23 18.1 1 "Y"
"1150" "IDCJAC0011" 86338 2016 2 24 22.4 1 "Y"
"1151" "IDCJAC0011" 86338 2016 2 25 19.6 1 "Y"
"1152" "IDCJAC0011" 86338 2016 2 26 15.5 1 "Y"
"1153" "IDCJAC0011" 86338 2016 2 27 17.7 1 "Y"
"1154" "IDCJAC0011" 86338 2016 2 28 17.7 1 "Y"
"1155" "IDCJAC0011" 86338 2016 2 29 15 1 "Y"
"1156" "IDCJAC0011" 86338 2016 3 1 17.3 1 "Y"
"1157" "IDCJAC0011" 86338 2016 3 2 17.6 1 "Y"
"1158" "IDCJAC0011" 86338 2016 3 3 17.4 1 "Y"
"1159" "IDCJAC0011" 86338 2016 3 4 16.5 1 "Y"
"1160" "IDCJAC0011" 86338 2016 3 5 20.4 1 "Y"
"1161" "IDCJAC0011" 86338 2016 3 6 17.4 1 "Y"
"1162" "IDCJAC0011" 86338 2016 3 7 18.6 1 "Y"
"1163" "IDCJAC0011" 86338 2016 3 8 19.9 1 "Y"
"1164" "IDCJAC0011" 86338 2016 3 9 20.8 1 "Y"
"1165" "IDCJAC0011" 86338 2016 3 10 18.1 1 "Y"
"1166" "IDCJAC0011" 86338 2016 3 11 18.8 1 "Y"
"1167" "IDCJAC0011" 86338 2016 3 12 18.7 1 "Y"
"1168" "IDCJAC0011" 86338 2016 3 13 17.7 1 "Y"
"1169" "IDCJAC0011" 86338 2016 3 14 18.4 1 "Y"
"1170" "IDCJAC0011" 86338 2016 3 15 15.1 1 "Y"
"1171" "IDCJAC0011" 86338 2016 3 16 15.3 1 "Y"
"1172" "IDCJAC0011" 86338 2016 3 17 18.3 1 "Y"
"1173" "IDCJAC0011" 86338 2016 3 18 15.2 1 "Y"
"1174" "IDCJAC0011" 86338 2016 3 19 12 1 "Y"
"1175" "IDCJAC0011" 86338 2016 3 20 10.1 1 "Y"
"1176" "IDCJAC0011" 86338 2016 3 21 11.2 1 "Y"
"1177" "IDCJAC0011" 86338 2016 3 22 11.4 1 "Y"
"1178" "IDCJAC0011" 86338 2016 3 23 13.7 1 "Y"
"1179" "IDCJAC0011" 86338 2016 3 24 16.3 1 "Y"
"1180" "IDCJAC0011" 86338 2016 3 25 15.9 1 "Y"
"1181" "IDCJAC0011" 86338 2016 3 26 14.1 1 "Y"
"1182" "IDCJAC0011" 86338 2016 3 27 14.3 1 "Y"
"1183" "IDCJAC0011" 86338 2016 3 28 9.4 1 "Y"
"1184" "IDCJAC0011" 86338 2016 3 29 14.5 1 "Y"
"1185" "IDCJAC0011" 86338 2016 3 30 15.5 1 "Y"
"1186" "IDCJAC0011" 86338 2016 3 31 11.3 1 "Y"
"1187" "IDCJAC0011" 86338 2016 4 1 13.1 1 "Y"
"1188" "IDCJAC0011" 86338 2016 4 2 15.5 1 "Y"
"1189" "IDCJAC0011" 86338 2016 4 3 11.3 1 "Y"
"1190" "IDCJAC0011" 86338 2016 4 4 9.7 1 "Y"
"1191" "IDCJAC0011" 86338 2016 4 5 12.3 1 "Y"
"1192" "IDCJAC0011" 86338 2016 4 6 13.6 1 "Y"
"1193" "IDCJAC0011" 86338 2016 4 7 8.3 1 "Y"
"1194" "IDCJAC0011" 86338 2016 4 8 11.9 1 "Y"
"1195" "IDCJAC0011" 86338 2016 4 9 10.4 1 "Y"
"1196" "IDCJAC0011" 86338 2016 4 10 13.6 1 "Y"
"1197" "IDCJAC0011" 86338 2016 4 11 14.5 1 "Y"
"1198" "IDCJAC0011" 86338 2016 4 12 14 1 "Y"
"1199" "IDCJAC0011" 86338 2016 4 13 11.3 1 "Y"
"1200" "IDCJAC0011" 86338 2016 4 14 11.6 1 "Y"
"1201" "IDCJAC0011" 86338 2016 4 15 13.4 1 "Y"
"1202" "IDCJAC0011" 86338 2016 4 16 14 1 "Y"
"1203" "IDCJAC0011" 86338 2016 4 17 13.1 1 "Y"
"1204" "IDCJAC0011" 86338 2016 4 18 9.8 1 "Y"
"1205" "IDCJAC0011" 86338 2016 4 19 13.6 1 "Y"
"1206" "IDCJAC0011" 86338 2016 4 20 15.3 1 "Y"
"1207" "IDCJAC0011" 86338 2016 4 21 17.1 1 "Y"
"1208" "IDCJAC0011" 86338 2016 4 22 14.6 1 "Y"
"1209" "IDCJAC0011" 86338 2016 4 23 12.3 1 "Y"
"1210" "IDCJAC0011" 86338 2016 4 24 9.1 1 "Y"
"1211" "IDCJAC0011" 86338 2016 4 25 9.9 1 "Y"
"1212" "IDCJAC0011" 86338 2016 4 26 11.3 1 "Y"
"1213" "IDCJAC0011" 86338 2016 4 27 13 1 "Y"
